secondarykey,Index Value
9.6,1974167
9.6,12427506
9.6,1978514
9.6,9422910
9.6,1979380
9.6,1979615
9.6,8528307
9.6,1981380
9.6,8526930
9.6,12383489
9.6,1981788
9.6,8526521
9.6,8525652
9.6,8525054
9.6,1984079
9.6,1984961
9.6,1978829
9.6,2067038
9.6,1902748
9.6,9417289
9.6,9410629
9.6,12476609
9.6,8594444
9.6,1853062
9.6,8593620
9.6,1853701
9.6,1854667
9.6,8593463
9.6,12472958
9.6,1855845
9.6,26950
9.6,12471950
9.6,1856408
9.6,12471288
9.6,1857839
9.6,1859928
9.6,1860245
9.6,1861069
9.6,1861665
9.6,1862226
9.6,1862901
9.6,12466487
9.6,1864282
9.6,1865826
9.6,9412055
9.6,1869049
9.6,1870853
9.6,8595932
9.6,1871132
9.6,1850184
9.6,12481925
9.6,1833822
9.6,1834479
9.6,12496930
9.6,8600215
9.6,1836341
9.6,1836498
9.6,1836931
9.6,1838666
9.6,1839566
9.6,8599219
9.6,1839981
9.6,1840192
9.6,8598822
9.6,1841246
9.6,1841425
9.6,1842454
9.6,1842601
9.6,1842761
9.6,1843517
9.6,1844305
9.6,8598590
9.6,1845578
9.6,126976
9.6,1845887
9.6,9409348
9.6,1847990
9.6,1848757
9.6,9410010
9.6,9412424
9.6,1871909
9.6,12460730
9.6,8573420
9.6,1887390
9.6,1887646
9.6,12442514
9.6,9414842
9.6,9415228
9.6,1889127
9.6,1890385
9.6,1891277
9.6,1891672
9.6,12438523
9.6,1892347
9.6,1893776
9.6,8565438
9.6,9415867
9.6,9416080
9.6,8561371
9.6,1896537
9.6,1898012
9.6,1898320
9.6,9416446
9.6,9416589
9.6,1899199
9.6,12431903
9.6,1899479
9.6,12430799
9.6,9417062
9.6,1886156
9.6,1885987
9.6,1885754
9.6,12445777
9.6,1872524
9.6,1872979
9.6,1874412
9.6,1874973
9.6,1875293
9.6,12458041
9.6,1876909
9.6,1877208
9.6,1877736
9.6,1878159
9.6,9412806
9.6,12454382
9.6,1879318
9.6,1901814
9.6,1879503
9.6,1881273
9.6,1881406
9.6,8585604
9.6,9413836
9.6,1882287
9.6,8579989
9.6,9414212
9.6,1883475
9.6,1883719
9.6,12447309
9.6,12447013
9.6,1884235
9.6,1884532
9.6,8586367
9.6,12498431
9.6,2067397
9.6,9428821
9.6,2524259
9.6,121215
9.6,2528648
9.6,2534346
9.6,2539164
9.6,9454501
9.6,2556798
9.6,8449042
9.6,2566582
9.6,2568587
9.6,8448568
9.6,2570796
9.6,2576028
9.6,2579836
9.6,2580190
9.6,2583768
9.6,120684
9.6,2592260
9.6,120551
9.6,2593567
9.6,2595481
9.6,8447251
9.6,2597050
9.6,8446985
9.6,12254859
9.6,2598261
9.6,12253918
9.6,2515878
9.6,8446832
9.6,8450515
9.6,8450753
9.6,8464840
9.6,2432565
9.6,2450737
9.6,12286515
9.6,9447967
9.6,2454273
9.6,2460137
9.6,8461128
9.6,8456910
9.6,2472166
9.6,2473484
9.6,9450028
9.6,2476129
9.6,9450337
9.6,9450658
9.6,2490626
9.6,2492805
9.6,2494547
9.6,2497118
9.6,2498110
9.6,12274140
9.6,2498444
9.6,8451586
9.6,9452495
9.6,12272517
9.6,8451014
9.6,2505816
9.6,2506445
9.6,9456130
9.6,8446001
9.6,8445602
9.6,9459974
9.6,8442255
9.6,9461038
9.6,9461297
9.6,8442055
9.6,119826
9.6,2642089
9.6,2642485
9.6,8441650
9.6,12228831
9.6,2644706
9.6,9462290
9.6,2650830
9.6,9464015
9.6,12224705
9.6,8439812
9.6,2652667
9.6,8439483
9.6,2658744
9.6,2660781
9.6,8438621
9.6,9467167
9.6,2663565
9.6,9468002
9.6,9468214
9.6,2669372
9.6,2670364
9.6,9459707
9.6,2628073
9.6,2626819
9.6,2625723
9.6,8445384
9.6,8444767
9.6,2604877
9.6,2606458
9.6,9457048
9.6,2606828
9.6,9457238
9.6,12247879
9.6,2609783
9.6,2610027
9.6,2610346
9.6,9457406
9.6,9457560
9.6,2426771
9.6,2613315
9.6,2615445
9.6,2615613
9.6,2615941
9.6,2616909
9.6,2617089
9.6,8443785
9.6,8443160
9.6,8442914
9.6,2623949
9.6,12237588
9.6,9459315
9.6,2624988
9.6,2625574
9.6,9458044
9.6,8517186
9.6,8466026
9.6,2411767
9.6,2121289
9.6,2128631
9.6,2130538
9.6,2133591
9.6,9432423
9.6,2140144
9.6,2144311
9.6,2144876
9.6,8506665
9.6,2145807
9.6,8504861
9.6,2151959
9.6,9433538
9.6,2158867
9.6,2160070
9.6,2161187
9.6,12331098
9.6,2169709
9.6,2170788
9.6,2173528
9.6,9434373
9.6,2180265
9.6,2181654
9.6,2203586
9.6,2221262
9.6,8488846
9.6,12325798
9.6,9431855
9.6,2231115
9.6,2119027
9.6,8509941
9.6,8516925
9.6,8516766
9.6,2079767
9.6,2080403
9.6,2081435
9.6,2082945
9.6,8515841
9.6,2089066
9.6,2091491
9.6,8514417
9.6,8514238
9.6,12351900
9.6,29596
9.6,2096421
9.6,2099259
9.6,8513965
9.6,12348924
9.6,2101248
9.6,9430499
9.6,2104400
9.6,12347279
9.6,9430702
9.6,2106559
9.6,8513288
9.6,8513133
9.6,8512767
9.6,2113426
9.6,2118661
9.6,8487103
9.6,2233373
9.6,2234489
9.6,2340171
9.6,12304916
9.6,9441126
9.6,2346170
9.6,2358946
9.6,9441894
9.6,2363504
9.6,2363824
9.6,2365662
9.6,2369304
9.6,2374748
9.6,2377704
9.6,9442519
9.6,2381392
9.6,8470184
9.6,8469507
9.6,2390391
9.6,8468606
9.6,2392739
9.6,8468380
9.6,8468163
9.6,2403331
9.6,12293026
9.6,2405046
9.6,2408630
9.6,2408946
9.6,2409991
9.6,2336740
9.6,2335016
9.6,2334073
9.6,8471095
9.6,9435056
9.6,12322844
9.6,8486602
9.6,124208
9.6,12321534
9.6,2253697
9.6,2257369
9.6,2260099
9.6,2261175
9.6,2267575
9.6,8481275
9.6,2275938
9.6,2277097
9.6,2417375
9.6,2279290
9.6,12314365
9.6,2292873
9.6,2293205
9.6,2294388
9.6,2296784
9.6,8475481
9.6,12311380
9.6,12311015
9.6,9438750
9.6,2315496
9.6,2317091
9.6,2317765
9.6,123491
9.6,2280187
9.6,9469084
9.6,1833629
9.6,1832046
9.6,1568382
9.6,8767791
9.6,9378635
9.6,1572524
9.6,9378802
9.6,1573448
9.6,8767364
9.6,1576890
9.6,1577942
9.6,1579919
9.6,8765960
9.6,12656584
9.6,1581064
9.6,1581444
9.6,8763489
9.6,8762372
9.6,9380000
9.6,12654838
9.6,9380318
9.6,1588127
9.6,1588866
9.6,1589331
9.6,9380470
9.6,1591241
9.6,1593854
9.6,8760524
9.6,1595385
9.6,1568070
9.6,12652155
9.6,12659822
9.6,1564405
9.6,1528448
9.6,1530070
9.6,1532382
9.6,1532911
9.6,1534381
9.6,12666663
9.6,1536059
9.6,9373297
9.6,1538827
9.6,9373569
9.6,9374076
9.6,8773680
9.6,1546943
9.6,8772166
9.6,12664399
9.6,1554469
9.6,1555433
9.6,1555821
9.6,12663458
9.6,12663220
9.6,66468
9.6,8770916
9.6,12662445
9.6,12662235
9.6,8769822
9.6,12661272
9.6,1563913
9.6,1567629
9.6,1595892
9.6,1596365
9.6,1596678
9.6,8736044
9.6,12640583
9.6,1635773
9.6,1637211
9.6,1637643
9.6,1639262
9.6,12638897
9.6,1641115
9.6,1642060
9.6,1644613
9.6,9384371
9.6,1648527
9.6,8729705
9.6,1651461
9.6,1652454
9.6,1657700
9.6,12636387
9.6,8726580
9.6,9385117
9.6,1661034
9.6,12635279
9.6,8723604
9.6,12634628
9.6,1662594
9.6,1668982
9.6,1672545
9.6,1673378
9.6,1634835
9.6,1634397
9.6,12642735
9.6,12643417
9.6,1597528
9.6,1600108
9.6,8759472
9.6,8758976
9.6,12650034
9.6,8757108
9.6,8755147
9.6,8751635
9.6,1612287
9.6,1613015
9.6,9382182
9.6,12648659
9.6,8742547
9.6,1527352
9.6,1618792
9.6,127819
9.6,1621872
9.6,1622469
9.6,8737572
9.6,12646033
9.6,9383079
9.6,9383250
9.6,9383379
9.6,1630214
9.6,9383527
9.6,1632442
9.6,1633251
9.6,1633654
9.6,12647199
9.6,9386109
9.6,1525828
9.6,1515223
9.6,9357659
9.6,12696990
9.6,1352281
9.6,1353121
9.6,1354144
9.6,9357999
9.6,1356825
9.6,1357168
9.6,12695013
9.6,1357441
9.6,1358282
9.6,1359983
9.6,1361120
9.6,8800563
9.6,1365331
9.6,8800215
9.6,12692778
9.6,8800068
9.6,12692358
9.6,1373127
9.6,1373732
9.6,1375079
9.6,1376123
9.6,1378070
9.6,1382863
9.6,9360713
9.6,9360990
9.6,8803276
9.6,9361280
9.6,8803628
9.6,1343643
9.6,12705777
9.6,8808002
9.6,1308017
9.6,9350824
9.6,8807292
9.6,8807124
9.6,1311296
9.6,1311906
9.6,8806789
9.6,1312867
9.6,1315884
9.6,12702137
9.6,8806578
9.6,9353553
9.6,9353882
9.6,1333988
9.6,12700996
9.6,1334291
9.6,12700622
9.6,9354256
9.6,1336121
9.6,12699929
9.6,9354970
9.6,8806331
9.6,8805955
9.6,12699014
9.6,8804528
9.6,8804071
9.6,1387754
9.6,1391625
9.6,1392562
9.6,1454750
9.6,12678101
9.6,1458725
9.6,1461199
9.6,1467261
9.6,1471999
9.6,1474024
9.6,1475967
9.6,8781889
9.6,8781562
9.6,1488813
9.6,12674922
9.6,12674760
9.6,1492411
9.6,1493311
9.6,1495132
9.6,1496235
9.6,1496560
9.6,1497332
9.6,1500587
9.6,1508255
9.6,8779216
9.6,8778784
9.6,9371137
9.6,12671065
9.6,12670814
9.6,12670158
9.6,12678647
9.6,8786714
9.6,9366526
9.6,12679507
9.6,1396664
9.6,8790775
9.6,1400111
9.6,8789914
9.6,1403142
9.6,8789201
9.6,1409665
9.6,1409979
9.6,1412583
9.6,9364720
9.6,12685580
9.6,1416734
9.6,1417750
9.6,8776655
9.6,1418348
9.6,1424030
9.6,1425328
9.6,1427747
9.6,1428733
9.6,9365548
9.6,1434464
9.6,1435417
9.6,1435698
9.6,1438927
9.6,12681722
9.6,1439490
9.6,1440000
9.6,1444645
9.6,1420452
9.6,9408092
9.6,1675460
9.6,12631508
9.6,1772365
9.6,1772612
9.6,12546077
9.6,8621939
9.6,1774466
9.6,12543935
9.6,1775781
9.6,9401052
9.6,1776861
9.6,1777877
9.6,1780206
9.6,9401431
9.6,1782208
9.6,9401678
9.6,1785210
9.6,1785684
9.6,1785898
9.6,1786049
9.6,9401930
9.6,9402099
9.6,1788469
9.6,1791545
9.6,8616805
9.6,12534614
9.6,9402860
9.6,1793595
9.6,8614746
9.6,1771804
9.6,9403433
9.6,8623451
9.6,9400438
9.6,1755121
9.6,12561629
9.6,1755322
9.6,1756079
9.6,1756421
9.6,1756633
9.6,8634409
9.6,1757364
9.6,1758023
9.6,1758730
9.6,9399092
9.6,1762724
9.6,8630003
9.6,12554840
9.6,1763431
9.6,1765209
9.6,8624679
9.6,1767080
9.6,1767274
9.6,8623910
9.6,9400085
9.6,1768383
9.6,1768522
9.6,1769064
9.6,1769539
9.6,9400260
9.6,1769961
9.6,1770823
9.6,1798207
9.6,9403633
9.6,1798835
9.6,1818619
9.6,8607044
9.6,1820153
9.6,8606068
9.6,1820572
9.6,1820961
9.6,1821625
9.6,12508184
9.6,8605274
9.6,8604774
9.6,1823057
9.6,1823292
9.6,8604031
9.6,12505538
9.6,8603384
9.6,9406960
9.6,1825451
9.6,1825650
9.6,8602996
9.6,12503101
9.6,8602865
9.6,1826972
9.6,9407574
9.6,1827424
9.6,8602063
9.6,1828807
9.6,1831054
9.6,1818452
9.6,12513563
9.6,1818232
9.6,1818066
9.6,23384
9.6,1799206
9.6,1800399
9.6,8610355
9.6,1804926
9.6,1805323
9.6,1805544
9.6,1806092
9.6,1806852
9.6,1807591
9.6,1808218
9.6,1808464
9.6,1808801
9.6,9398352
9.6,1809297
9.6,8609915
9.6,12521406
9.6,1811279
9.6,1811430
9.6,9404504
9.6,1812623
9.6,1814331
9.6,1815805
9.6,1816124
9.6,1816353
9.6,1816530
9.6,12515696
9.6,8607456
9.6,1810304
9.6,12632047
9.6,9398157
9.6,9397973
9.6,1695866
9.6,1696382
9.6,1697551
9.6,1698583
9.6,8686664
9.6,8686148
9.6,8684376
9.6,1700700
9.6,1700932
9.6,1702305
9.6,1702457
9.6,8683360
9.6,12608970
9.6,9389746
9.6,8673921
9.6,9390097
9.6,8673640
9.6,1709087
9.6,9390382
9.6,1709981
9.6,1710331
9.6,1712298
9.6,1713053
9.6,1713715
9.6,1714537
9.6,9391327
9.6,8668229
9.6,1695645
9.6,8664044
9.6,12617065
9.6,1695263
9.6,8700589
9.6,8698944
9.6,8697425
9.6,1679462
9.6,1682240
9.6,1682941
9.6,8695402
9.6,12627785
9.6,1684104
9.6,1686458
9.6,1687014
9.6,12626294
9.6,1687232
9.6,12625207
9.6,12624637
9.6,9387407
9.6,1688534
9.6,1688910
9.6,1689482
9.6,1691146
9.6,9387607
9.6,1692233
9.6,12619919
9.6,1694175
9.6,9387797
9.6,8688463
9.6,9388154
9.6,1695465
9.6,1717326
9.6,9392086
9.6,1718230
9.6,8647392
9.6,8647020
9.6,1732263
9.6,1732468
9.6,12578044
9.6,1733788
9.6,1734230
9.6,1734633
9.6,1735451
9.6,1735892
9.6,1736358
9.6,1737007
9.6,1737637
9.6,1738568
9.6,9396533
9.6,8645283
9.6,1739433
9.6,1741690
9.6,1744333
9.6,1745315
9.6,1745612
9.6,1746854
9.6,12566433
9.6,1747059
9.6,1748681
9.6,9397688
9.6,1750665
9.6,9395847
9.6,1731433
9.6,9395633
9.6,8647712
9.6,9392306
9.6,1718678
9.6,1719197
9.6,1719586
9.6,8657208
9.6,1719972
9.6,8655744
9.6,1720878
9.6,12592186
9.6,8653201
9.6,9393639
9.6,1723804
9.6,8651585
9.6,1752834
9.6,8651144
9.6,12588279
9.6,1725245
9.6,1726500
9.6,8650472
9.6,1727760
9.6,1727919
9.6,1728824
9.6,1729167
9.6,8648945
9.6,1730177
9.6,1730606
9.6,1730744
9.6,8647841
9.6,1724764
9.6,3907828
9.6,11539000
9.6,8048357
9.6,9969054
9.6,10649662
9.6,7222251
9.6,5474388
9.6,5474642
9.6,10648919
9.6,10648773
9.6,7221539
9.6,10648269
9.6,10648081
9.6,5476834
9.6,5477302
9.6,10647059
9.6,5479016
9.6,7216638
9.6,5480315
9.6,10646130
9.6,10645802
9.6,10645479
9.6,5481699
9.6,10644624
9.6,7215468
9.6,5482565
9.6,10643682
9.6,10643403
9.6,5482901
9.6,10642526
9.6,10641468
9.6,5483282
9.6,5468044
9.6,5466755
9.6,10650516
9.6,5463931
9.6,7244295
9.6,5440209
9.6,10656283
9.6,5441147
9.6,5443103
9.6,10655653
9.6,10655452
9.6,5443421
9.6,5444842
9.6,7240582
9.6,5449671
9.6,10654512
9.6,5450012
9.6,7237494
9.6,7214795
9.6,7236008
9.6,10653576
9.6,5453356
9.6,10653149
9.6,10653016
9.6,10652838
9.6,7235692
9.6,5454918
9.6,9967165
9.6,5461245
9.6,10651558
9.6,5462464
9.6,7224422
9.6,7223605
9.6,10650846
9.6,5453024
9.6,10656934
9.6,7213697
9.6,7213255
9.6,5510555
9.6,10622609
9.6,7206224
9.6,9977056
9.6,7204864
9.6,5512028
9.6,5512168
9.6,10620245
9.6,5512370
9.6,10618799
9.6,10618204
9.6,5513530
9.6,5513907
9.6,5514158
9.6,7201933
9.6,5514699
9.6,5514853
9.6,5515080
9.6,10612473
9.6,5515556
9.6,7198605
9.6,10610257
9.6,10609629
9.6,10609237
9.6,7196565
9.6,10608544
9.6,5517168
9.6,10607605
9.6,10606989
9.6,5509824
9.6,7207098
9.6,10624169
9.6,7209843
9.6,9973306
9.6,5487684
9.6,5489290
9.6,5489860
9.6,5490205
9.6,10636592
9.6,5491200
9.6,5491933
9.6,10635509
9.6,101229
9.6,5497120
9.6,5497414
9.6,5499743
9.6,5500212
9.6,5486759
9.6,5500980
9.6,5504093
9.6,10631755
9.6,10631060
9.6,10630239
9.6,10629963
9.6,10629687
9.6,5505957
9.6,10628766
9.6,5507566
9.6,10627501
9.6,5507832
9.6,10626557
9.6,5508438
9.6,5508576
9.6,5503053
9.6,5518157
9.6,5438858
9.6,5437028
9.6,7275763
9.6,10678249
9.6,10677947
9.6,7275048
9.6,5362192
9.6,5362482
9.6,5363016
9.6,5364398
9.6,5368721
9.6,5369869
9.6,5370210
9.6,5371761
9.6,10675635
9.6,5372034
9.6,5372351
9.6,5374562
9.6,7271894
9.6,5378771
9.6,5379332
9.6,10673755
9.6,10673598
9.6,5383325
9.6,5385486
9.6,10672829
9.6,10672620
9.6,7268487
9.6,10672226
9.6,5387153
9.6,10671693
9.6,10678707
9.6,10678887
9.6,5357603
9.6,5356791
9.6,5314363
9.6,10685725
9.6,7291259
9.6,5317902
9.6,7289408
9.6,5320638
9.6,10684502
9.6,10684353
9.6,7289042
9.6,7288740
9.6,7287191
9.6,5326799
9.6,10683321
9.6,10682739
9.6,5388704
9.6,7283642
9.6,5341357
9.6,5342404
9.6,5347120
9.6,7282032
9.6,5350043
9.6,5351223
9.6,7279737
9.6,5352927
9.6,7279404
9.6,7278964
9.6,5353405
9.6,7276278
9.6,10679613
9.6,5355388
9.6,5339747
9.6,5437467
9.6,10671394
9.6,5392069
9.6,7257105
9.6,10663107
9.6,7256118
9.6,10662749
9.6,5414817
9.6,10662424
9.6,10661962
9.6,5417500
9.6,5417874
9.6,5422234
9.6,10661156
9.6,5423094
9.6,5423928
9.6,5424600
9.6,10660312
9.6,5424907
9.6,5425944
9.6,5426957
9.6,7251860
9.6,9963792
9.6,5429037
9.6,5431294
9.6,10658715
9.6,7250901
9.6,101545
9.6,10658112
9.6,10657928
9.6,7245968
9.6,5435842
9.6,10663435
9.6,5413043
9.6,10664002
9.6,5410746
9.6,5392931
9.6,7266620
9.6,5394077
9.6,7264133
9.6,10669936
9.6,9957205
9.6,5395575
9.6,5396184
9.6,5397009
9.6,5397835
9.6,9958769
9.6,5399268
9.6,5400081
9.6,10667800
9.6,7267472
9.6,5400350
9.6,7261102
9.6,10666995
9.6,10666795
9.6,5402326
9.6,5403275
9.6,9959537
9.6,7259433
9.6,10665623
9.6,5405775
9.6,10665295
9.6,10665107
9.6,7259119
9.6,5408524
9.6,10664470
9.6,5401712
9.6,9942917
9.6,10606142
9.6,5519175
9.6,5570309
9.6,5570484
9.6,5570702
9.6,5570971
9.6,5571104
9.6,9997916
9.6,5571432
9.6,5571603
9.6,9998110
9.6,5572103
9.6,5572259
9.6,5572428
9.6,10519024
9.6,7155380
9.6,5573938
9.6,10518330
9.6,9998760
9.6,5575070
9.6,9998916
9.6,5575931
9.6,5576389
9.6,10517163
9.6,7154681
9.6,10516800
9.6,5576808
9.6,5577168
9.6,10516321
9.6,5577342
9.6,7154132
9.6,10521583
9.6,10521726
9.6,5569824
9.6,5569657
9.6,5560422
9.6,5560713
9.6,5561066
9.6,7159388
9.6,5561916
9.6,5562074
9.6,10530681
9.6,5563208
9.6,5563440
9.6,10529168
9.6,7157389
9.6,5564000
9.6,10527685
9.6,5564345
9.6,7153941
9.6,5564580
9.6,5565181
9.6,10525094
9.6,10524779
9.6,10524458
9.6,5565573
9.6,5566266
9.6,5566397
9.6,5566559
9.6,9997754
9.6,5568402
9.6,5568808
9.6,5569316
9.6,5569469
9.6,10522198
9.6,10525651
9.6,10535664
9.6,9999880
9.6,5579263
9.6,5587712
9.6,7147837
9.6,10003997
9.6,7147323
9.6,5588613
9.6,5588952
9.6,5589271
9.6,5589480
9.6,5589642
9.6,5589797
9.6,5590551
9.6,5590714
9.6,7146572
9.6,5592561
9.6,7146406
9.6,7146179
9.6,10504104
9.6,5593682
9.6,7145590
9.6,10503601
9.6,5595297
9.6,5595772
9.6,10005270
9.6,5596751
9.6,10502245
9.6,5596880
9.6,5597055
9.6,5598188
9.6,10501484
9.6,5587537
9.6,5586647
9.6,7148849
9.6,10508386
9.6,10514890
9.6,5579522
9.6,5579772
9.6,5580557
9.6,10513922
9.6,5580748
9.6,10513563
9.6,5580990
9.6,7152270
9.6,5581551
9.6,5582547
9.6,5582686
9.6,5582914
9.6,7151350
9.6,7153582
9.6,10001136
9.6,7151145
9.6,10511626
9.6,10511441
9.6,5583754
9.6,5583959
9.6,10510878
9.6,10510621
9.6,10510499
9.6,5585175
9.6,7150178
9.6,5585734
9.6,10509147
9.6,7149436
9.6,10508542
9.6,10511980
9.6,7195735
9.6,10536251
9.6,10537342
9.6,10585399
9.6,5530533
9.6,5530974
9.6,5531283
9.6,5531525
9.6,5531694
9.6,10583057
9.6,9989185
9.6,5532523
9.6,5532727
9.6,7174509
9.6,5533542
9.6,7173387
9.6,10578422
9.6,5534154
9.6,5534288
9.6,5534689
9.6,5534895
9.6,9989793
9.6,5535572
9.6,5535745
9.6,5536109
9.6,9989984
9.6,5538316
9.6,7172668
9.6,5539012
9.6,10572985
9.6,5539435
9.6,10571819
9.6,7174926
9.6,5530040
9.6,5529418
9.6,7179193
9.6,10604800
9.6,10604514
9.6,5520199
9.6,9983637
9.6,10601695
9.6,10601327
9.6,7192541
9.6,10600716
9.6,9984558
9.6,10599357
9.6,5522853
9.6,5523420
9.6,7186508
9.6,5523765
9.6,5540405
9.6,5524542
9.6,10595679
9.6,5524702
9.6,9986188
9.6,7186156
9.6,7184180
9.6,5526108
9.6,10592816
9.6,7183349
9.6,10591593
9.6,5527214
9.6,7181265
9.6,5527638
9.6,5527832
9.6,10589351
9.6,10596007
9.6,10536895
9.6,5541357
9.6,10570536
9.6,10552061
9.6,9993244
9.6,5552698
9.6,10550680
9.6,10550208
9.6,10549690
9.6,7165894
9.6,5553661
9.6,5554013
9.6,10547875
9.6,5554489
9.6,5554697
9.6,100307
9.6,7165138
9.6,5556217
9.6,7164873
9.6,5556538
9.6,5557098
9.6,7162687
9.6,10542658
9.6,10542270
9.6,5558487
9.6,7161821
9.6,5558836
9.6,9995411
9.6,5559134
9.6,7161251
9.6,5559731
9.6,9995995
9.6,10553360
9.6,5551937
9.6,7166283
9.6,5551255
9.6,9990601
9.6,10569429
9.6,9990977
9.6,10568518
9.6,9991177
9.6,9991580
9.6,10566900
9.6,5543049
9.6,10566077
9.6,5543219
9.6,7169757
9.6,5546099
9.6,5546487
9.6,5546641
9.6,5541829
9.6,5547215
9.6,7168270
9.6,10560639
9.6,10560375
9.6,7167897
9.6,10559047
9.6,7166938
9.6,5548639
9.6,5548831
9.6,5549235
9.6,10557233
9.6,5549466
9.6,5550115
9.6,9992845
9.6,10554910
9.6,10561245
9.6,10686427
9.6,10686784
9.6,10686928
9.6,7379678
9.6,5032835
9.6,10869771
9.6,7379104
9.6,5036643
9.6,5037508
9.6,10867526
9.6,7377582
9.6,5039529
9.6,10865939
9.6,10865566
9.6,5039920
9.6,5040813
9.6,5041019
9.6,10863448
9.6,9875356
9.6,5042036
9.6,5042714
9.6,10860436
9.6,10860155
9.6,7376832
9.6,10859207
9.6,7376636
9.6,5045040
9.6,10858096
9.6,10857732
9.6,5045423
9.6,7375605
9.6,5047122
9.6,5027167
9.6,7379875
9.6,10872165
9.6,5025606
9.6,4997851
9.6,10888254
9.6,10887952
9.6,7383595
9.6,10887117
9.6,4998801
9.6,4999423
9.6,4999887
9.6,5000128
9.6,10884473
9.6,10883889
9.6,5000850
9.6,9866265
9.6,5001544
9.6,7374469
9.6,5002173
9.6,7383309
9.6,10880470
9.6,9867096
9.6,10879417
9.6,5003557
9.6,7382410
9.6,7382122
9.6,5012169
9.6,7380502
9.6,5016230
9.6,10875298
9.6,5018549
9.6,9870037
9.6,3908183
9.6,10881506
9.6,7384762
9.6,9878399
9.6,5049382
9.6,10831641
9.6,5085008
9.6,5085913
9.6,9885913
9.6,5086511
9.6,10827717
9.6,5087422
9.6,7360992
9.6,5088023
9.6,5088721
9.6,5088920
9.6,9888147
9.6,5089999
9.6,10822341
9.6,5090179
9.6,5091269
9.6,7358863
9.6,5093248
9.6,5093517
9.6,5093752
9.6,5094050
9.6,5094819
9.6,5095563
9.6,7358139
9.6,5096258
9.6,5096535
9.6,5096816
9.6,5097177
9.6,5098096
9.6,9884939
9.6,5082049
9.6,10833811
9.6,5079027
9.6,5049719
9.6,5051038
9.6,7372667
9.6,5055731
9.6,10852375
9.6,7372453
9.6,5058371
9.6,5058640
9.6,5061671
9.6,7371535
9.6,5066021
9.6,7371311
9.6,5066799
9.6,5067035
9.6,5048459
9.6,7370909
9.6,5068061
9.6,5068517
9.6,5069647
9.6,10840913
9.6,5069814
9.6,5071478
9.6,7367943
9.6,10838509
9.6,10838185
9.6,5074133
9.6,9883408
9.6,5076653
9.6,5077439
9.6,7366257
9.6,10844148
9.6,5098390
9.6,7384972
9.6,4994958
9.6,4924537
9.6,4924698
9.6,4924883
9.6,7405839
9.6,10932494
9.6,7405445
9.6,4926635
9.6,10931874
9.6,4927747
9.6,4928651
9.6,4928993
9.6,4929301
9.6,7404227
9.6,7403893
9.6,4935589
9.6,4939767
9.6,4940054
9.6,7400823
9.6,10929117
9.6,4942883
9.6,10928729
9.6,10928537
9.6,4944453
9.6,7400233
9.6,4946437
9.6,4948155
9.6,7399145
9.6,4955899
9.6,7398553
9.6,4924389
9.6,4924149
9.6,4923787
9.6,9849676
9.6,4915387
9.6,4916288
9.6,4916544
9.6,4916908
9.6,4917280
9.6,7410589
9.6,4918129
9.6,4918322
9.6,4918713
9.6,4918912
9.6,4919065
9.6,4919224
9.6,4919414
9.6,4919575
9.6,4958139
9.6,4919916
9.6,4920058
9.6,10937078
9.6,4920292
9.6,7409671
9.6,4920747
9.6,4921350
9.6,4921516
9.6,4921689
9.6,7408828
9.6,7406693
9.6,4922286
9.6,4922498
9.6,4923105
9.6,4923291
9.6,10937507
9.6,4995101
9.6,4959741
9.6,4961961
9.6,7392370
9.6,7391962
9.6,4981846
9.6,4982609
9.6,4983043
9.6,4983234
9.6,4983371
9.6,4983566
9.6,4984707
9.6,4984942
9.6,4985427
9.6,4985620
9.6,4986023
9.6,4986209
9.6,7390586
