PrimaryKey,Index Value
39704.0,9383379
39705.0,9383527
39706.0,9383670
39707.0,9383898
39708.0,9384149
39709.0,9384371
39710.0,9384557
39711.0,9384687
39712.0,9384827
39713.0,9384978
39715.0,9385117
39716.0,9385357
39717.0,9385516
39718.0,9385676
39719.0,9385912
39720.0,9386109
39721.0,9386299
39722.0,9386547
39723.0,9386679
39724.0,9386876
39725.0,9387077
39728.0,9387248
39730.0,9387407
39732.0,9387607
39733.0,9387797
39734.0,9388014
39735.0,9388154
39737.0,9388362
39738.0,9388599
39741.0,9388810
39742.0,9389046
39743.0,9389209
39744.0,9389423
39745.0,9389608
39746.0,9389746
39747.0,9389955
39748.0,9390097
39750.0,9390227
39751.0,9390382
39752.0,9390560
39753.0,9390732
39754.0,9390925
39755.0,9391114
39756.0,9391327
39758.0,9391560
39759.0,9391685
39760.0,9391839
39761.0,9392086
39762.0,9392306
39763.0,9392492
39764.0,9392690
39765.0,9392844
39766.0,9393091
39768.0,9393241
39769.0,9393411
39770.0,9393639
39771.0,9393777
39772.0,9393954
39774.0,9394178
39775.0,9394372
39777.0,9394597
39778.0,9394764
39779.0,9394902
39780.0,9395108
39781.0,9395314
39782.0,9395491
39784.0,9395633
39785.0,9395847
39786.0,9396009
39788.0,9396170
39791.0,9396327
39792.0,9396533
39793.0,9396713
39795.0,9396844
39796.0,9397032
39797.0,9397220
39798.0,9397448
39799.0,9397688
39801.0,9397833
39802.0,9397973
39806.0,9398157
39808.0,9398352
39809.0,9398517
39810.0,9398727
39812.0,9398921
39813.0,9399092
39814.0,9399256
39816.0,9399452
39817.0,9399638
39818.0,9399875
39819.0,9400085
39821.0,9400260
39822.0,9400438
39823.0,9400670
39824.0,9400867
39826.0,9401052
39827.0,9401295
39828.0,9401431
39829.0,9401678
39830.0,9401930
39832.0,9402099
39833.0,9402238
39834.0,9402424
39835.0,9402640
39836.0,9402860
39837.0,9403061
39839.0,9403277
39840.0,9403433
39841.0,9403633
39842.0,9403791
39843.0,9404008
39847.0,9404189
39848.0,9404369
39849.0,9404504
39850.0,9404685
39851.0,9404866
39852.0,9405086
39853.0,9405319
39854.0,9405451
39855.0,9405608
39858.0,9405848
39863.0,9406034
39865.0,9406200
39867.0,9406376
39868.0,9406549
39870.0,9406773
39871.0,9406960
39873.0,9407124
39874.0,9407353
39875.0,9407574
39878.0,9407802
39879.0,9407955
39881.0,9408092
39882.0,9408217
39883.0,9408404
39885.0,9408600
39887.0,9408832
39888.0,9409017
39889.0,9409174
39891.0,9409348
39892.0,9409602
39895.0,9409781
39896.0,9410010
39897.0,9410224
39898.0,9410391
39899.0,9410629
39901.0,9410787
39902.0,9411007
39905.0,9411187
39908.0,9411316
39909.0,9411483
39910.0,9411725
39911.0,9411865
39912.0,9412055
39913.0,9412231
39915.0,9412424
39917.0,9412596
39918.0,9412806
39919.0,9413055
39921.0,9413280
39922.0,9413445
39923.0,9413591
39925.0,9413836
39928.0,9413987
39929.0,9414212
39930.0,9414346
39931.0,9414517
39932.0,9414686
39934.0,9414842
39935.0,9414986
39936.0,9415228
39937.0,9415460
39941.0,9415627
39942.0,9415867
39944.0,9416080
39945.0,9416245
39946.0,9416446
39947.0,9416589
39948.0,9416759
39949.0,9416900
39952.0,9417062
39953.0,9417289
39956.0,9417445
39957.0,9417620
39958.0,9417836
39960.0,9418024
39961.0,9418242
39964.0,9418453
39965.0,9418598
39966.0,9418807
39968.0,9418960
39969.0,9419157
39970.0,9419337
39971.0,9419568
39973.0,9419716
39974.0,9419902
39977.0,9420150
39978.0,9420325
39979.0,9420482
39981.0,9420686
39983.0,9420839
39984.0,9421021
39985.0,9421189
39986.0,9421374
39987.0,9421564
39988.0,9421805
39989.0,9421941
39990.0,9422102
39991.0,9422269
39993.0,9422489
39994.0,9422723
39997.0,9422910
39999.0,9423095
40001.0,9423260
40002.0,9423403
40004.0,9423635
40006.0,9423854
40007.0,9424004
40008.0,9424191
40009.0,9424413
40011.0,9424586
40012.0,9424815
40013.0,9424964
40014.0,9425167
40015.0,9425355
40016.0,9425511
40017.0,9425727
40018.0,9425926
40019.0,9426113
40020.0,9426295
40021.0,9426448
40023.0,9426601
40026.0,9426749
40027.0,9426978
40028.0,9427125
40029.0,9427369
40030.0,9427558
40031.0,9427747
40032.0,9427944
40033.0,9428118
40035.0,9428352
40036.0,9428590
40037.0,9428821
40038.0,9429003
40039.0,9429201
40040.0,9429381
40041.0,9429587
40044.0,9429734
40046.0,9429900
40047.0,9430107
40050.0,9430340
40051.0,9430499
40053.0,9430702
40054.0,9430888
40055.0,9431087
40056.0,9431245
40058.0,9431416
40059.0,9431584
40060.0,9431739
40061.0,9431855
40062.0,9432080
40063.0,9432253
40067.0,9432423
40068.0,9432581
40069.0,9432803
40070.0,9433008
40072.0,9433195
40075.0,9433351
40076.0,9433538
40077.0,9433743
40078.0,9433958
40079.0,9434136
40080.0,9434373
40081.0,9434586
40083.0,9434845
40084.0,9435056
40085.0,9435267
40086.0,9435505
40087.0,9435696
40088.0,9435844
40089.0,9436046
40091.0,9436227
40092.0,9437164
40093.0,9437793
40095.0,9438061
40096.0,9438750
40097.0,9439206
40099.0,9439479
40100.0,9439774
40102.0,9440478
40104.0,9441126
40105.0,9441452
40106.0,9441894
40108.0,9442249
40109.0,9442519
40110.0,9442849
40111.0,9443114
40112.0,9443606
40113.0,9444720
40114.0,9445063
40115.0,9445507
40117.0,9445794
40121.0,9446193
40124.0,9446648
40125.0,9447174
40126.0,9447575
40128.0,9447967
40129.0,9448290
40132.0,9448721
40133.0,9449069
40134.0,9449397
40135.0,9449752
40136.0,9450028
40137.0,9450337
40138.0,9450658
40139.0,9450966
40140.0,9451232
40141.0,9451760
40142.0,9452086
40143.0,9452495
40145.0,9452774
40146.0,9453132
40147.0,9453707
40148.0,9453940
40149.0,9454193
40150.0,9454311
40151.0,9454501
40152.0,9454753
40154.0,9454890
40155.0,9455043
40158.0,9455296
40161.0,9455427
40162.0,9455675
40163.0,9455911
40165.0,9456130
40167.0,9456356
40168.0,9456550
40172.0,9456693
40173.0,9456849
40174.0,9457048
40176.0,9457238
40179.0,9457406
40180.0,9457560
40181.0,9457808
40182.0,9458044
40183.0,9458178
40184.0,9458321
40186.0,9458490
40189.0,9459315
40192.0,9459707
40193.0,9459974
40194.0,9460399
40196.0,9461038
40198.0,9461297
40199.0,9461627
40200.0,9461886
40202.0,9462290
40203.0,9462856
40205.0,9463366
40209.0,9464015
40212.0,9464262
40213.0,9464667
40215.0,9465741
40219.0,9466162
40220.0,9466705
40221.0,9467167
40223.0,9467636
40225.0,9468002
40228.0,9468214
40229.0,9468452
40230.0,9468673
40231.0,9468902
40234.0,9469084
40235.0,9469254
40236.0,9469459
40237.0,9469645
40238.0,9469842
40239.0,9470045
40240.0,9470213
40242.0,9470442
40243.0,9470604
40244.0,9470773
40247.0,9470926
40248.0,9471103
40249.0,9471303
40257.0,9471488
40258.0,9471623
40259.0,9472042
40260.0,9473847
40261.0,9474460
40262.0,9474721
40264.0,9475060
40265.0,9475458
40266.0,9475745
40267.0,9476312
40268.0,9478086
40269.0,9478408
40272.0,9478760
40273.0,9479120
40275.0,9479533
40276.0,9479787
40279.0,9480200
40280.0,9480615
40282.0,9482680
40283.0,9483033
40284.0,9483434
40285.0,9483905
40286.0,9484316
40287.0,9484682
40288.0,9485015
40289.0,9485323
40291.0,9485790
40292.0,9487559
40293.0,9488811
40294.0,9489194
40296.0,9489944
40297.0,9490384
40298.0,9490748
40299.0,9491028
40300.0,9491331
40301.0,9491624
40302.0,9491936
40304.0,9492185
40305.0,9492452
40306.0,9492933
40308.0,9493340
40309.0,9493656
40310.0,9493982
40311.0,9494668
40315.0,9494937
40316.0,9495125
40317.0,9495265
40320.0,9495454
40323.0,9495670
40324.0,9495841
40326.0,9496057
40328.0,9496187
40329.0,9496357
40330.0,9496576
40331.0,9496835
40332.0,9497051
40333.0,9497167
40334.0,9497287
40335.0,9497481
40336.0,9497605
40337.0,9497734
40338.0,9497948
40339.0,9498087
40340.0,9498220
40341.0,9498382
40343.0,9498547
40344.0,9498714
40345.0,9498859
40346.0,9498973
40348.0,9499121
40349.0,9499313
40350.0,9499480
40352.0,9499600
40353.0,9499719
40354.0,9499921
40355.0,9500127
40356.0,9500282
40357.0,9500400
40359.0,9500556
40361.0,9500688
40363.0,9500934
40364.0,9501073
40365.0,9501234
40366.0,9501379
40367.0,9501624
40368.0,9501817
40369.0,9502040
40370.0,9502165
40371.0,9502395
40372.0,9502563
40373.0,9502682
40374.0,9502837
40376.0,9502972
40378.0,9503177
40380.0,9503309
40381.0,9503433
40382.0,9503615
40384.0,9503772
40385.0,9503968
40386.0,9504156
40387.0,9504336
40388.0,9504501
40389.0,9504648
40390.0,9504796
40391.0,9504969
40393.0,9505125
40394.0,9505312
40395.0,9505504
40396.0,9505636
40397.0,9505832
40398.0,9505954
40399.0,9506117
40400.0,9506355
40401.0,9506514
40402.0,9506668
40405.0,9506806
40408.0,9506954
40409.0,9507085
40410.0,9507214
40411.0,9507402
40412.0,9507617
40413.0,9507832
40414.0,9507987
40415.0,9508137
40416.0,9508339
40417.0,9508496
40418.0,9508682
40419.0,9508812
40420.0,9508999
40422.0,9509291
40423.0,9509588
40424.0,9509942
40425.0,9510295
40426.0,9510595
40427.0,9510853
40428.0,9511086
40429.0,9511476
40430.0,9511800
40431.0,9512091
40433.0,9512412
40434.0,9512807
40435.0,9513054
40436.0,9513306
40437.0,9513587
40439.0,9513976
40440.0,9514212
40441.0,9514461
40443.0,9515003
40444.0,9515384
40445.0,9515666
40448.0,9516097
40450.0,9516467
40451.0,9516651
40453.0,9516807
40454.0,9516967
40456.0,9517080
40457.0,9517260
40458.0,9517377
40459.0,9517487
40460.0,9517586
40465.0,9517710
40469.0,9517823
40470.0,9517939
40471.0,9518157
40472.0,9518294
40473.0,9518509
40474.0,9518684
40476.0,9518878
40479.0,9519066
40480.0,9519174
40481.0,9519309
40483.0,9519430
40484.0,9519656
40485.0,9519799
40486.0,9519941
40488.0,9520099
40489.0,9520252
40492.0,9520405
40494.0,9520586
40495.0,9520691
40496.0,9520794
40498.0,9521289
40500.0,9521733
40501.0,9521993
40502.0,9522480
40503.0,9522816
40504.0,9523089
40505.0,9523475
40506.0,9523828
40507.0,9524367
40510.0,9524709
40511.0,9524962
40512.0,9525236
40513.0,9525488
40514.0,9525745
40517.0,9526056
40518.0,9526220
40519.0,9526360
40521.0,9526545
40522.0,9526668
40523.0,9526910
40524.0,9527100
40525.0,9527253
40526.0,9527383
40529.0,9527516
40530.0,9527682
40531.0,9527897
40532.0,9528022
40534.0,9528184
40535.0,9528338
40536.0,9528527
40537.0,9528863
40538.0,9529202
40539.0,9529647
40540.0,9530421
40542.0,9532367
40543.0,9532845
40545.0,9533195
40546.0,9533434
40547.0,9533786
40548.0,9534109
40549.0,9534483
40550.0,9534774
40551.0,9535074
40552.0,9535330
40556.0,9535559
40557.0,9535918
40558.0,9536426
40559.0,9536968
40561.0,9537205
40563.0,9537602
40565.0,9537861
40567.0,9538435
40568.0,9538645
40571.0,9538831
40572.0,9538957
40573.0,9539181
40574.0,9539293
40577.0,9539471
40578.0,9539615
40579.0,9539789
40581.0,9540007
40582.0,9540117
40584.0,9540240
40586.0,9540395
40588.0,9540609
40589.0,9540728
40590.0,9540828
40591.0,9540999
40592.0,9541184
40593.0,9541297
40594.0,9541420
40596.0,9541577
40597.0,9541719
40604.0,9541910
40606.0,9542072
40608.0,9542202
40609.0,9542340
40610.0,9542469
40611.0,9544052
40612.0,9544817
40613.0,9545267
40615.0,9545548
40616.0,9545796
40617.0,9546216
40618.0,9546503
40619.0,9546760
40620.0,9547006
40621.0,9547292
40622.0,9548081
40623.0,9548537
40624.0,9548989
40625.0,9549233
40626.0,9549493
40629.0,9549882
40631.0,9550458
40634.0,9550830
40635.0,9551314
40636.0,9551453
40637.0,9551574
40638.0,9551754
40639.0,9551967
40640.0,9552173
40641.0,9552328
40642.0,9552558
40643.0,9552733
40644.0,9552934
40645.0,9553056
40646.0,9553202
40648.0,9553335
40649.0,9553486
40650.0,9553636
40651.0,9553851
40652.0,9554084
40653.0,9554219
40654.0,9554441
40655.0,9554616
40656.0,9554831
40658.0,9555047
40659.0,9555163
40660.0,9555373
40661.0,9555544
40662.0,9555649
40663.0,9555770
40664.0,9555920
40665.0,9556041
40666.0,9556151
40667.0,9556299
40668.0,9556418
40669.0,9556573
40670.0,9556741
40671.0,9556897
40672.0,9557119
40673.0,9557328
40674.0,9557520
40675.0,9557635
40676.0,9557829
40677.0,9558056
40678.0,9558274
40679.0,9558370
40680.0,9558553
40681.0,9558663
40682.0,9558888
40683.0,9559089
40685.0,9559205
40687.0,9559646
40688.0,9560006
40689.0,9560538
40690.0,9560806
40691.0,9561160
40692.0,9561616
40693.0,9561882
40694.0,9562149
40696.0,9562463
40697.0,9562797
40699.0,9563330
40700.0,9563732
40701.0,9564079
40702.0,9564352
40703.0,9564832
40705.0,9565101
40706.0,9565337
40707.0,9565920
40708.0,9566193
40711.0,9566568
40712.0,9567120
40714.0,9567323
40716.0,9567518
40717.0,9567747
40718.0,9567873
40719.0,9568058
40720.0,9568167
40721.0,9568349
40722.0,9568535
40723.0,9568651
40724.0,9568799
40725.0,9569017
40727.0,9569187
40728.0,9569331
40729.0,9569564
40730.0,9569725
40731.0,9569867
40734.0,9570059
40735.0,9570284
40736.0,9570515
40737.0,9570715
40740.0,9570830
40741.0,9571010
40743.0,9571181
40744.0,9571291
40745.0,9571481
40747.0,9571656
40748.0,9571854
40749.0,9572019
40750.0,9572143
40751.0,9572285
40752.0,9572620
40754.0,9573193
40756.0,9573610
40757.0,9574070
40758.0,9574511
40759.0,9574898
40760.0,9575858
40761.0,9576135
40762.0,9576443
40763.0,9577110
40764.0,9577393
40765.0,9577698
40766.0,9577964
40767.0,9578260
40768.0,9578521
40769.0,9578959
40770.0,9579254
40771.0,9579559
40772.0,9579830
40773.0,9580247
40774.0,9580748
40775.0,9581464
40776.0,9581824
40777.0,9582425
40778.0,9582717
40779.0,9583040
40781.0,9583646
40782.0,9583974
40783.0,9584367
40784.0,9584780
40785.0,9585454
40786.0,9585742
40787.0,9586125
40788.0,9586419
40789.0,9586889
40790.0,9587775
40791.0,9588079
40792.0,9588340
40793.0,9589061
40794.0,9589437
40795.0,9589784
40796.0,9590082
40797.0,9590356
40798.0,9591049
40799.0,9591436
40800.0,9592141
40801.0,9592491
40802.0,9593115
40803.0,9593506
40804.0,9593850
40805.0,9594293
40806.0,9594729
40807.0,9595223
40808.0,9595588
40809.0,9595869
40810.0,9596188
40811.0,9596474
40812.0,9596838
40813.0,9597104
40814.0,9597373
40815.0,9597634
40816.0,9597897
40817.0,9598348
40818.0,9598711
40819.0,9599069
40820.0,9599402
40821.0,9600079
40822.0,9600486
40823.0,9600942
40824.0,9601213
40825.0,9601475
40826.0,9601807
40827.0,9602149
40828.0,9602564
40829.0,9602998
40830.0,9603278
40831.0,9603551
40832.0,9603832
40833.0,9604357
40834.0,9604614
40835.0,9604887
40836.0,9605356
40837.0,9605628
40838.0,9605971
40839.0,9606331
40840.0,9607290
40841.0,9607992
40842.0,9608417
40843.0,9608679
40844.0,9609268
40845.0,9609846
40846.0,9610121
40847.0,9610560
40848.0,9610886
40849.0,9611210
40850.0,9611546
40851.0,9611885
40852.0,9612502
40853.0,9612763
40854.0,9613154
40855.0,9613686
40856.0,9614016
40857.0,9614390
40858.0,9614800
40859.0,9615186
40860.0,9615459
40861.0,9615742
40862.0,9616061
40863.0,9616343
40864.0,9616625
40865.0,9616983
40866.0,9617305
40867.0,9617736
40868.0,9618351
40869.0,9618646
40870.0,9619185
40871.0,9620426
40872.0,9620694
40873.0,9621019
40874.0,9621328
40875.0,9621825
40876.0,9622395
40877.0,9622690
40878.0,9623183
40879.0,9623781
40880.0,9624037
40881.0,9624346
40882.0,9624898
40883.0,9625322
40884.0,9625603
40885.0,9625884
40886.0,9626260
40887.0,9626618
40888.0,9626986
40889.0,9627265
40890.0,9627529
40891.0,9627834
40892.0,9628189
40893.0,9629004
40894.0,9629425
40895.0,9629877
40896.0,9630180
40897.0,9630617
40898.0,9631192
40900.0,9631550
40901.0,9631900
40902.0,9632270
40904.0,9632593
40905.0,9633036
40906.0,9633428
40907.0,9633793
40908.0,9634083
40909.0,9634499
40910.0,9635019
40911.0,9635333
40912.0,9635612
40913.0,9636102
40914.0,9636432
40915.0,9636754
40916.0,9637077
40917.0,9637397
40918.0,9638055
40919.0,9638948
40920.0,9639220
40921.0,9639519
40922.0,9639855
40923.0,9640154
40924.0,9640984
40925.0,9641664
40926.0,9641987
40927.0,9642289
40928.0,9643282
40929.0,9643580
40930.0,9644042
40931.0,9644436
40932.0,9644863
40933.0,9645264
40934.0,9645548
40935.0,9645882
40936.0,9646184
40938.0,9646655
40939.0,9647280
40940.0,9647599
40941.0,9647991
40942.0,9648451
40943.0,9648729
40945.0,9649077
40946.0,9649894
40947.0,9650212
40948.0,9650582
40949.0,9650939
40950.0,9651217
40951.0,9651632
40952.0,9652172
40953.0,9652475
40954.0,9652786
40955.0,9653225
40956.0,9653496
40957.0,9653808
40958.0,9654115
40959.0,9654416
40960.0,9654706
40961.0,9654975
40962.0,9655259
40963.0,9655570
40964.0,9655893
40965.0,9656214
40966.0,9656767
40967.0,9657114
40968.0,9657442
40969.0,9657756
40970.0,9658042
40971.0,9658328
40972.0,9658605
40973.0,9659439
40974.0,9659773
40975.0,9660408
40976.0,9660776
40977.0,9661057
40978.0,9661405
40979.0,9661768
40980.0,9662388
40981.0,9662693
40984.0,9663616
40985.0,9663935
40986.0,9664258
40987.0,9664592
40988.0,9664927
40989.0,9665367
40990.0,9665836
40991.0,9666164
40992.0,9666682
40993.0,9666983
40994.0,9667269
40995.0,9667537
40996.0,9667921
40997.0,9668317
40998.0,9668645
40999.0,9668910
41000.0,9669223
41001.0,9669777
41002.0,9670162
41004.0,9670683
41005.0,9671196
41006.0,9671476
41007.0,9671763
41008.0,9672039
41009.0,9672408
41010.0,9672804
41011.0,9673085
41012.0,9673431
41013.0,9673704
41015.0,9673961
41018.0,9674325
41019.0,9674630
41020.0,9675416
41021.0,9676027
41022.0,9676396
41023.0,9676723
41024.0,9677118
41025.0,9677772
41027.0,9678097
41028.0,9678636
41029.0,9678941
41030.0,9679255
41031.0,9680296
41032.0,9680763
41033.0,9681024
41034.0,9681291
41035.0,9681578
41036.0,9682290
41037.0,9682562
41038.0,9682889
41039.0,9683408
41040.0,9683734
41041.0,9684269
41042.0,9684526
41043.0,9684911
41044.0,9685249
41045.0,9685561
41047.0,9685895
41048.0,9686252
41049.0,9686514
41050.0,9686987
41051.0,9687413
41052.0,9687681
41053.0,9688506
41054.0,9688839
41055.0,9689194
41056.0,9689460
41057.0,9689916
41058.0,9690179
41059.0,9690512
41060.0,9691014
41061.0,9691549
41062.0,9691828
41063.0,9692101
41064.0,9692380
41065.0,9692683
41066.0,9693049
41067.0,9693607
41068.0,9693992
41071.0,9694317
41072.0,9694843
41073.0,9695223
41074.0,9695473
41075.0,9695668
41076.0,9695861
41077.0,9696025
41078.0,9696192
41081.0,9696393
41082.0,9696603
41083.0,9696777
41084.0,9697023
41085.0,9697244
41086.0,9697435
41087.0,9697585
41088.0,9697757
41089.0,9697931
41090.0,9698114
41091.0,9698339
41092.0,9698499
41093.0,9698636
41094.0,9698817
41096.0,9698960
41097.0,9699190
41099.0,9699332
41100.0,9699537
41101.0,9699684
41103.0,9699879
41104.0,9700080
41106.0,9700319
41107.0,9700505
41108.0,9700628
41109.0,9700822
41111.0,9701010
41112.0,9701181
41113.0,9701366
41114.0,9701500
41115.0,9701711
41116.0,9701957
41117.0,9702109
41118.0,9702303
41119.0,9702519
41120.0,9702693
41121.0,9702876
41122.0,9703081
41123.0,9703226
41124.0,9703465
41125.0,9703690
41126.0,9703889
41127.0,9704089
41128.0,9704322
41129.0,9704454
41130.0,9704650
41131.0,9704815
41133.0,9704939
41134.0,9705180
41136.0,9705380
41137.0,9705521
41138.0,9705687
41139.0,9705870
41140.0,9706096
41141.0,9706243
41142.0,9706467
41143.0,9706611
41144.0,9706786
41146.0,9706917
41147.0,9707120
41148.0,9707336
41149.0,9707562
41150.0,9707723
41152.0,9707878
41153.0,9708088
41154.0,9708242
41156.0,9708447
41157.0,9708610
41158.0,9708795
41159.0,9708928
41160.0,9709097
41162.0,9709279
41164.0,9709421
41165.0,9709633
41166.0,9709784
41167.0,9709959
41168.0,9710086
41169.0,9710306
41170.0,9710450
41171.0,9710660
41172.0,9710871
41173.0,9711058
41174.0,9711208
41175.0,9711382
41176.0,9711573
41177.0,9711713
41178.0,9711933
41179.0,9712164
41180.0,9712341
41181.0,9712518
41182.0,9712672
41183.0,9712925
41184.0,9713070
41185.0,9713265
41186.0,9713512
41187.0,9713642
41188.0,9713816
41189.0,9714017
41190.0,9714184
41191.0,9714342
41192.0,9714508
41193.0,9714764
41194.0,9714933
41195.0,9715095
41196.0,9715310
41197.0,9715464
41198.0,9715603
41199.0,9715777
41200.0,9715982
41201.0,9716169
41202.0,9716302
41203.0,9716462
41204.0,9716658
41205.0,9716823
41207.0,9717033
41209.0,9717224
41210.0,9717455
41211.0,9717590
41212.0,9717775
41213.0,9718014
41214.0,9718162
41215.0,9718289
41216.0,9718453
41217.0,9718628
41218.0,9718776
41219.0,9718965
41220.0,9719143
41221.0,9719313
41222.0,9719552
41223.0,9719721
41224.0,9719903
41225.0,9720075
41227.0,9720239
41228.0,9720459
41229.0,9720691
41230.0,9720850
41231.0,9721034
41232.0,9721245
41233.0,9721477
41234.0,9721646
41235.0,9721815
41236.0,9722024
41237.0,9722174
41238.0,9722377
41239.0,9722616
41240.0,9722815
41241.0,9722950
41242.0,9723150
41243.0,9723408
41244.0,9723656
41245.0,9723909
41246.0,9724092
41248.0,9724252
41249.0,9724372
41250.0,9724617
41251.0,9724808
41252.0,9724949
41253.0,9725071
41254.0,9725305
41255.0,9725481
41256.0,9725632
41257.0,9725854
41258.0,9726009
41259.0,9726153
41260.0,9726400
41261.0,9726588
41262.0,9726828
41263.0,9726967
41264.0,9727221
41265.0,9727408
41266.0,9727645
41267.0,9727870
41268.0,9728079
41269.0,9728283
41270.0,9728431
41271.0,9728600
41272.0,9728774
41273.0,9728943
41274.0,9729092
41275.0,9729267
41276.0,9729487
41277.0,9729619
41278.0,9729783
41279.0,9729994
41280.0,9730226
41281.0,9730417
41282.0,9730651
41284.0,9730807
41285.0,9731047
41287.0,9731314
41288.0,9731573
41289.0,9731821
41290.0,9732015
41292.0,9732243
41293.0,9732471
41294.0,9732638
41295.0,9732871
41297.0,9733010
41298.0,9733250
41299.0,9733477
41300.0,9733606
41301.0,9733804
41302.0,9734032
41303.0,9734235
41306.0,9734444
41307.0,9734675
41308.0,9734880
41309.0,9735088
41310.0,9735265
41311.0,9735409
41313.0,9735540
41314.0,9735708
41316.0,9735905
41317.0,9736125
41319.0,9736360
41320.0,9736551
41321.0,9736714
41322.0,9736856
41323.0,9737074
41324.0,9737248
41325.0,9737497
41326.0,9737680
41327.0,9737812
41328.0,9737957
41329.0,9738086
41330.0,9738284
41331.0,9738441
41332.0,9738568
41333.0,9738772
41334.0,9738969
41336.0,9739113
41337.0,9739269
41338.0,9739503
41339.0,9739642
41340.0,9739807
41341.0,9739948
41343.0,9740097
41345.0,9740311
41347.0,9740471
41348.0,9740663
41349.0,9740901
41350.0,9741064
41351.0,9741207
41353.0,9741442
41354.0,9741663
41355.0,9741837
41356.0,9742023
41357.0,9742177
41358.0,9742385
41359.0,9742587
41360.0,9742774
41361.0,9742976
41362.0,9743125
41363.0,9743298
41364.0,9743519
41365.0,9743659
41366.0,9743846
41367.0,9744073
41368.0,9744301
41369.0,9744496
41370.0,9744697
41371.0,9744923
41372.0,9745065
41373.0,9745243
41376.0,9745486
41377.0,9745700
41378.0,9745901
41379.0,9746070
41380.0,9746277
41381.0,9746498
41382.0,9746631
41383.0,9746865
41384.0,9747105
41385.0,9747293
41386.0,9747459
41387.0,9747592
41388.0,9747766
41389.0,9747946
41390.0,9748196
41391.0,9748379
41392.0,9748514
41393.0,9748738
41394.0,9748912
41397.0,9749167
41398.0,9749293
41399.0,9749450
41400.0,9749649
41402.0,9749791
41403.0,9750036
41404.0,9750211
41405.0,9750404
41406.0,9750640
41407.0,9750860
41408.0,9751041
41412.0,9751226
41414.0,9751422
41415.0,9751663
41416.0,9751854
41417.0,9752091
41418.0,9752245
41419.0,9752423
41421.0,9752688
41422.0,9752860
41423.0,9753071
41424.0,9753191
41425.0,9753356
41426.0,9753515
41428.0,9753676
41429.0,9753842
41430.0,9754062
41431.0,9754287
41433.0,9754496
41434.0,9754757
41435.0,9754915
41436.0,9755098
41437.0,9755276
41438.0,9755434
41439.0,9755566
41440.0,9755771
41441.0,9755908
41442.0,9756116
41443.0,9756373
41444.0,9756552
41445.0,9756713
41446.0,9756897
41447.0,9757047
41448.0,9757290
41449.0,9757462
41450.0,9757656
41451.0,9757907
41452.0,9758124
41454.0,9758282
41455.0,9758494
41456.0,9758732
41458.0,9758975
41459.0,9759192
41460.0,9759389
41461.0,9759555
41462.0,9759711
41463.0,9759861
41464.0,9760048
41466.0,9760210
41467.0,9760405
41468.0,9760544
41469.0,9760788
41470.0,9761035
41471.0,9761224
41472.0,9761402
41473.0,9761615
41474.0,9761781
41476.0,9761960
41477.0,9762210
41478.0,9762399
41479.0,9762581
41480.0,9762739
41481.0,9762925
41482.0,9763133
41485.0,9763327
41486.0,9763473
41487.0,9763709
41488.0,9763912
41489.0,9764071
41490.0,9764233
41491.0,9764461
41492.0,9764665
41493.0,9764822
41494.0,9764979
41495.0,9765117
41496.0,9765334
41497.0,9765501
41499.0,9765673
41500.0,9765883
41501.0,9766015
41502.0,9766168
41503.0,9766308
41504.0,9766472
41505.0,9766616
41506.0,9766797
41507.0,9766922
41508.0,9767069
41509.0,9767247
41510.0,9767468
41513.0,9767678
41514.0,9767853
41515.0,9768068
41516.0,9768286
41517.0,9768483
41518.0,9768747
41519.0,9768915
41520.0,9769965
41521.0,9770509
41523.0,9770917
41524.0,9771205
41525.0,9771631
41526.0,9771877
41527.0,9772191
41529.0,9772615
41532.0,9773651
41534.0,9774088
41536.0,9774769
41539.0,9775025
41541.0,9775527
41542.0,9776064
41543.0,9776401
41544.0,9776661
41546.0,9777099
41547.0,9777656
41548.0,9778117
41550.0,9778728
41551.0,9779167
41553.0,9779496
41554.0,9779855
41555.0,9780762
41559.0,9781550
41560.0,9782103
41561.0,9782525
41563.0,9782810
41568.0,9783160
41569.0,9783991
41572.0,9784269
41573.0,9784588
41574.0,9784879
41577.0,9785144
41578.0,9785488
41579.0,9785951
41581.0,9786246
41582.0,9787017
41583.0,9787299
41584.0,9787595
41585.0,9787946
41588.0,9788356
41589.0,9788687
41592.0,9789038
41594.0,9789197
41598.0,9789325
41602.0,9789478
41603.0,9789663
41605.0,9789858
41607.0,9790083
41610.0,9790210
41611.0,9790404
41612.0,9790540
41615.0,9790715
41617.0,9790840
41618.0,9790995
41620.0,9791145
41624.0,9791325
41628.0,9791582
41630.0,9791714
41633.0,9791857
41634.0,9792068
41639.0,9792246
41640.0,9792478
41648.0,9792707
41649.0,9792903
41650.0,9793544
41651.0,9793877
41653.0,9794202
41654.0,9794505
41655.0,9794778
41657.0,9795297
41658.0,9795651
41659.0,9796069
41660.0,9796408
41662.0,9796743
41664.0,9797606
41665.0,9797939
41666.0,9798369
41667.0,9798856
41668.0,9799162
41670.0,9799430
41671.0,9799845
41672.0,9800162
41675.0,9800548
41676.0,9800735
41677.0,9800940
41679.0,9801097
41680.0,9801346
41681.0,9801482
41685.0,9801625
41686.0,9801795
41689.0,9801981
41691.0,9802145
41694.0,9802283
